,Unnamed: 0,az_start,data_type,fch1,foff,ibeam,machine_id,nbeams,nbits,nchans,nifs,rawdatafile,source_name,src_dej,src_raj,telescope_id,tsamp,tstart,za_start,fname
184,184,0.0,1,3151.4648423530157,-2.7939677238464355e-06,,20,,32,536870912,1,,3C286,30d29m51.36s,13h31m14.952s,6,18.253611008,58538.30369212963,0.0,spliced_blc4041424344454647_guppi_58538_26239_3C286_0005.gpuspec.0000.fil
185,185,0.0,1,3151.463413238525,-0.00286102294921875,,20,,32,524288,1,,3C286,30d29m51.36s,13h31m14.952s,6,1.0737418239999998,58538.30369212963,0.0,spliced_blc4041424344454647_guppi_58538_26239_3C286_0005.gpuspec.0002.fil
186,186,0.0,1,11251.28173828125,-0.3662109375,,20,,32,10240,1,,PSR_B0950+08,7d55m35.4s,9h53m09.216s,6,0.0003495253333333333,58595.17877314815,0.0,spliced_blc00010203040506o7o0111213141516o7o021222324252627_guppi_58595_15446_PSR_B0950+08_0016.gpuspec.0001.fil
187,187,0.0,1,3151.28173828125,-0.3662109375,,20,,32,4096,1,,PSR_B1133+16,19d20m26.16s,12h49m38.448s,6,0.0003495253333333333,58538.308993055565,0.0,spliced_blc4041424344454647_guppi_58538_26697_PSR_B1133+16_0007.gpuspec.0001.fil
188,188,0.0,1,11251.464842353014,-2.7939677238464355e-06,,20,,32,1342177280,1,,PSR_B1133+16,15d51m05.04s,11h36m03.36s,6,18.253611008,58616.02309027778,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58616_01995_PSR_B1133+16_0020.gpuspec.0000.fil
189,189,0.0,1,3151.28173828125,-0.3662109375,0.0,10,0.0,8,4096,1,,3C286,30d29m51.36s,13h31m14.952s,6,0.0003495253333333333,58538.30369212963,0.0,spliced_blc4041424344454647_guppi_58538_26239_3C286_0005.gpuspec.8.0001.fil
190,190,0.0,1,11251.463413238524,-0.00286102294921875,,20,,32,1310720,1,,PSR_B0950+08,7d55m35.4s,9h53m09.216s,6,1.0737418239999998,58595.17877314815,0.0,spliced_blc00010203040506o7o0111213141516o7o021222324252627_guppi_58595_15446_PSR_B0950+08_0016.gpuspec.0002.fil
191,191,0.0,1,8438.78173828125,-0.3662109375,0.0,10,0.0,8,13312,1,,PSR_B2021+51,51d54m53.28s,20h22m54.744s,6,0.0003495253333333333,58734.9462037037,0.0,spliced_blc00010203040506o7o0111213141516o7o0212223242526o7o031323334353637_guppi_58734_81752_PSR_B2021+51_0145.gpuspec.8.0001.fil
192,192,0.0,1,11251.28173828125,-0.3662109375,0.0,10,0.0,8,10240,1,,PSR_B0950+08,7d55m35.4s,9h53m09.216s,6,0.0003495253333333333,58595.17877314815,0.0,spliced_blc00010203040506o7o0111213141516o7o021222324252627_guppi_58595_15446_PSR_B0950+08_0016.gpuspec.8.0001.fil
193,193,0.0,1,3151.4648423530157,-2.7939677238464355e-06,,20,,32,536870912,1,,3C286,31d29m20.76s,13h31m16.8s,6,18.253611008,58538.305393518516,0.0,spliced_blc4041424344454647_guppi_58538_26386_3C286_0006.gpuspec.0000.fil
194,194,0.0,1,3151.463413238525,-0.00286102294921875,,20,,32,524288,1,,3C286,31d29m20.76s,13h31m16.8s,6,1.0737418239999998,58538.305393518516,0.0,spliced_blc4041424344454647_guppi_58538_26386_3C286_0006.gpuspec.0002.fil
195,195,0.0,1,3151.28173828125,-0.3662109375,0.0,10,0.0,8,4096,1,,3C286,31d29m20.76s,13h31m16.8s,6,0.0003495253333333333,58538.305393518516,0.0,spliced_blc4041424344454647_guppi_58538_26386_3C286_0006.gpuspec.8.0001.fil
196,196,0.0,1,3151.28173828125,-0.3662109375,0.0,10,0.0,8,4096,1,,PSR_B1133+16,19d20m26.16s,12h49m38.448s,6,0.0003495253333333333,58538.308993055565,0.0,spliced_blc4041424344454647_guppi_58538_26697_PSR_B1133+16_0007.gpuspec.8.0001.fil
197,197,0.0,1,11251.28173828125,-0.3662109375,,20,,32,10240,1,,PSR_B0355+54,54d13m12s,3h58m53.64s,6,0.0003495253333333333,58779.163819444446,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58779_14154_PSR_B0355+54_0011.gpuspec.0001.fil
198,198,0.0,1,11251.463413238524,-0.00286102294921875,,20,,32,1310720,1,,PSR_B0355+54,54d13m12s,3h58m53.64s,6,1.0737418239999998,58779.163819444446,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58779_14154_PSR_B0355+54_0011.gpuspec.0002.fil
199,199,0.0,1,3151.28173828125,-0.3662109375,,20,,32,4096,1,,PSR_B2021+51,51d54m48.96s,20h22m49.704s,6,0.0003495253333333333,58743.91260416668,0.0,spliced_blc4041424344454647_guppi_58743_78849_PSR_B2021+51_0009.gpuspec.0001.fil
200,200,0.0,1,3151.463413238525,-0.00286102294921875,,20,,32,524288,1,,PSR_B2021+51,51d54m48.96s,20h22m49.704s,6,1.0737418239999998,58743.91260416668,0.0,spliced_blc4041424344454647_guppi_58743_78849_PSR_B2021+51_0009.gpuspec.0002.fil
201,201,0.0,1,11251.464842353014,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C295,52d12m20.88s,14h11m21.528s,6,18.253611008,58532.66226851853,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58532_57220_3C295_0007.gpuspec.0000.fil
202,202,0.0,1,11251.463413238524,-0.00286102294921875,,20,,32,1310720,1,,3C295,52d12m20.88s,14h11m21.528s,6,1.0737418239999998,58532.66226851853,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58532_57220_3C295_0007.gpuspec.0002.fil
203,203,0.0,1,11251.28173828125,-0.3662109375,,20,,32,10240,1,,PSR_B1133+16,15d51m05.04s,11h36m03.36s,6,0.0003495253333333333,58616.02309027778,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58616_01995_PSR_B1133+16_0020.gpuspec.0001.fil
204,204,0.0,1,3151.28173828125,-0.3662109375,0.0,10,0.0,8,4096,1,,PSR_B2021+51,51d54m48.96s,20h22m49.704s,6,0.0003495253333333333,58743.91260416668,0.0,spliced_blc4041424344454647_guppi_58743_78849_PSR_B2021+51_0009.gpuspec.8.0001.fil
205,205,0.0,1,12351.28173828125,-0.3662109375,,20,,32,10240,1,,3C353,-0d58m51.6s,17h20m29.256s,6,0.0003495253333333333,58616.31501157407,0.0,spliced_blc40414243444546o7o0515253545556o7o0616364656667_guppi_58616_27217_3C353_0107.gpuspec.0001.fil
206,206,0.0,1,11251.463413238524,-0.00286102294921875,,20,,32,1310720,1,,PSR_B1133+16,15d51m05.04s,11h36m03.36s,6,1.0737418239999998,58616.02309027778,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58616_01995_PSR_B1133+16_0020.gpuspec.0002.fil
207,207,0.0,1,11251.28173828125,-0.3662109375,0.0,10,0.0,8,10240,1,,PSR_B0355+54,54d13m12s,3h58m53.64s,6,0.0003495253333333333,58779.163819444446,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58779_14154_PSR_B0355+54_0011.gpuspec.8.0001.fil
208,208,0.0,1,11251.28173828125,-0.3662109375,0.0,10,0.0,8,10240,1,,3C295,52d12m20.88s,14h11m21.528s,6,0.0003495253333333333,58532.66226851853,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58532_57220_3C295_0007.gpuspec.8.0001.fil
209,209,0.0,1,3151.4648423530157,-2.7939677238464355e-06,,20,,32,536870912,1,,3C286,30d30m21.24s,13h31m09.144s,6,18.253611008,58538.313831018524,0.0,spliced_blc4041424344454647_guppi_58538_27115_3C286_0008.gpuspec.0000.fil
210,210,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C196,48d15m27.36s,8h13m59.352s,6,18.253611008,58692.899108796286,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58692_77683_3C196_0085.gpuspec.0000.fil
211,211,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,PSR_B2021+51,51d54m57.24s,20h23m03.624s,6,18.253611008,58737.94384259259,0.0,spliced_blc00010203040506o7o0111213141516o7o0212223242526o7o031323334353637_guppi_58737_81548_PSR_B2021+51_0023.gpuspec.0000.fil
212,212,0.0,1,11251.464842353014,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C286,30d31m10.92s,13h31m12.696s,6,18.253611008,58595.365243055545,0.0,spliced_blc00010203040506o7o0111213141516o7o021222324252627_guppi_58595_31557_3C286_0069.gpuspec.0000.fil
213,213,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C196,48d15m27.36s,8h13m59.352s,6,1.0737418239999998,58692.899108796286,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58692_77683_3C196_0085.gpuspec.0002.fil
214,214,0.0,1,3151.463413238525,-0.00286102294921875,,20,,32,524288,1,,PSR_B1133+16,19d20m26.16s,12h49m38.448s,6,1.0737418239999998,58538.308993055565,0.0,spliced_blc4041424344454647_guppi_58538_26697_PSR_B1133+16_0007.gpuspec.0002.fil
215,215,0.0,1,11251.463413238524,-0.00286102294921875,,20,,32,1310720,1,,3C286,30d31m10.92s,13h31m12.696s,6,1.0737418239999998,58595.365243055545,0.0,spliced_blc00010203040506o7o0111213141516o7o021222324252627_guppi_58595_31557_3C286_0069.gpuspec.0002.fil
216,216,0.0,1,11251.28173828125,-0.3662109375,0.0,10,0.0,8,10240,1,,PSR_B1133+16,15d51m05.04s,11h36m03.36s,6,0.0003495253333333333,58616.02309027778,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58616_01995_PSR_B1133+16_0020.gpuspec.8.0001.fil
217,217,0.0,1,11251.28173828125,-0.3662109375,0.0,10,0.0,8,10240,1,,3C286,30d31m10.92s,13h31m12.696s,6,0.0003495253333333333,58595.365243055545,0.0,spliced_blc00010203040506o7o0111213141516o7o021222324252627_guppi_58595_31557_3C286_0069.gpuspec.8.0001.fil
218,218,0.0,1,8438.78173828125,-0.3662109375,0.0,10,0.0,8,13312,1,,3C196,48d15m27.36s,8h13m59.352s,6,0.0003495253333333333,58692.899108796286,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58692_77683_3C196_0085.gpuspec.8.0001.fil
219,219,0.0,1,11251.463413238524,-0.00286102294921875,,20,,32,1310720,1,,3C286,30d31m16.32s,13h31m09.24s,6,1.0737418239999998,58783.70827546298,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58783_61195_3C286_0007.gpuspec.0002.fil
220,220,0.0,1,3151.463413238525,-0.00286102294921875,,20,,32,524288,1,,3C286,30d30m21.24s,13h31m09.144s,6,1.0737418239999998,58538.313831018524,0.0,spliced_blc4041424344454647_guppi_58538_27115_3C286_0008.gpuspec.0002.fil
221,221,0.0,1,8438.96484375,-2.7939677238464355e-06,,20,,32,1744830464,1,,PSR_B2021+51,51d54m50.4s,20h22m49.8s,6,18.253611007999986,58921.340625,0.0,spliced_blc10111213141516o7o0212223242526o7o03132343536o7o041424344454647_guppi_58921_29430_PSR_B2021+51_0010.rawspec.0000.fil
222,222,0.0,1,3151.28173828125,-0.3662109375,0.0,10,0.0,8,4096,1,,3C286,30d30m21.24s,13h31m09.144s,6,0.0003495253333333333,58538.313831018524,0.0,spliced_blc4041424344454647_guppi_58538_27115_3C286_0008.gpuspec.8.0001.fil
223,223,0.0,1,11251.464842353014,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C48,33d09m35.28s,1h37m41.232s,6,18.253611008,58779.25234953704,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58779_21803_3C48_0032.gpuspec.0000.fil
224,224,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,PSR_B0355+54,54d13m13.08s,3h58m53.832s,6,18.253611008,58702.257002314815,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58702_22205_PSR_B0355+54_0041.gpuspec.0000.fil
225,225,0.0,1,2251.464842353016,-2.7939677238464355e-06,,20,,32,536870912,1,,3C286,31d29m48.12s,13h31m14.28s,6,18.253611008,58692.83384259259,0.0,spliced_blc4041424344454647_guppi_58692_72044_3C286_0065.gpuspec.0000.fil
226,226,0.0,1,11251.463413238524,-0.00286102294921875,,20,,32,1310720,1,,3C48,33d09m35.28s,1h37m41.232s,6,1.0737418239999998,58779.25234953704,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58779_21803_3C48_0032.gpuspec.0002.fil
227,227,0.0,1,11251.463413238524,-0.00286102294921875,,20,,32,1310720,1,,3C295,53d11m08.88s,14h11m11.664s,6,1.0737418239999998,58532.66394675926,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58532_57365_3C295_0008.gpuspec.0002.fil
228,228,0.0,1,2251.4634132385254,-0.00286102294921875,,20,,32,524288,1,,3C286,31d29m48.12s,13h31m14.28s,6,1.0737418239999998,58692.83384259259,0.0,spliced_blc4041424344454647_guppi_58692_72044_3C286_0065.gpuspec.0002.fil
229,229,0.0,1,11251.28173828125,-0.3662109375,0.0,10,0.0,8,10240,1,,3C48,33d09m35.28s,1h37m41.232s,6,0.0003495253333333333,58779.25234953704,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58779_21803_3C48_0032.gpuspec.8.0001.fil
230,230,0.0,1,11251.28173828125,-0.3662109375,0.0,10,0.0,8,10240,1,,3C295,53d11m08.88s,14h11m11.664s,6,0.0003495253333333333,58532.66394675926,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58532_57365_3C295_0008.gpuspec.8.0001.fil
231,231,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C48,33d09m29.88s,1h37m43.248s,6,18.253611008,58803.08074074074,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58803_06976_3C48_0007.gpuspec.0000.fil
232,232,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C48,33d09m33.48s,1h37m45.552s,6,18.253611008,58744.13449074074,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58744_11620_3C48_0064.gpuspec.0000.fil
233,233,0.0,1,11251.464842353014,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C286,30d30m22.32s,13h31m08.712s,6,18.253611008,58616.30318287037,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58616_26195_3C286_0103.gpuspec.0000.fil
234,234,0.0,1,11251.464842353014,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C286,31d29m24.72s,13h30m59.448s,6,18.253611008,58595.36686342593,0.0,spliced_blc00010203040506o7o0111213141516o7o021222324252627_guppi_58595_31697_3C286_0070.gpuspec.0000.fil
235,235,0.0,1,11251.463413238524,-0.00286102294921875,,20,,32,1310720,1,,3C286,31d29m24.72s,13h30m59.448s,6,1.0737418239999998,58595.36686342593,0.0,spliced_blc00010203040506o7o0111213141516o7o021222324252627_guppi_58595_31697_3C286_0070.gpuspec.0002.fil
236,236,0.0,1,3151.4648423530157,-2.7939677238464355e-06,,20,,32,536870912,1,,3C286,31d29m05.28s,13h31m16.488s,6,18.253611008,58538.31554398147,0.0,spliced_blc4041424344454647_guppi_58538_27263_3C286_0009.gpuspec.0000.fil
237,237,0.0,1,3151.463413238525,-0.00286102294921875,,20,,32,524288,1,,3C286,31d29m05.28s,13h31m16.488s,6,1.0737418239999998,58538.31554398147,0.0,spliced_blc4041424344454647_guppi_58538_27263_3C286_0009.gpuspec.0002.fil
238,238,0.0,1,11251.28173828125,-0.3662109375,0.0,10,0.0,8,10240,1,,3C286,31d29m24.72s,13h30m59.448s,6,0.0003495253333333333,58595.36686342593,0.0,spliced_blc00010203040506o7o0111213141516o7o021222324252627_guppi_58595_31697_3C286_0070.gpuspec.8.0001.fil
239,239,0.0,1,3151.28173828125,-0.3662109375,0.0,10,0.0,8,4096,1,,3C286,31d29m05.28s,13h31m16.488s,6,0.0003495253333333333,58538.31554398147,0.0,spliced_blc4041424344454647_guppi_58538_27263_3C286_0009.gpuspec.8.0001.fil
240,240,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C196,49d12m42.84s,8h13m29.424s,6,18.253611008,58692.90072916666,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58692_77823_3C196_0086.gpuspec.0000.fil
241,241,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C196,49d12m42.84s,8h13m29.424s,6,1.0737418239999998,58692.90072916666,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58692_77823_3C196_0086.gpuspec.0002.fil
242,242,0.0,1,11251.28173828125,-0.3662109375,,20,,32,10240,1,,3C286,30d30m22.32s,13h31m08.712s,6,0.0003495253333333333,58616.30318287037,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58616_26195_3C286_0103.gpuspec.0001.fil
243,243,0.0,1,11251.463413238524,-0.00286102294921875,,20,,32,1310720,1,,3C286,30d30m22.32s,13h31m08.712s,6,1.0737418239999998,58616.30318287037,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58616_26195_3C286_0103.gpuspec.0002.fil
244,244,0.0,1,8438.78173828125,-0.3662109375,0.0,10,0.0,8,13312,1,,3C196,49d12m42.84s,8h13m29.424s,6,0.0003495253333333333,58692.90072916666,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58692_77823_3C196_0086.gpuspec.8.0001.fil
245,245,0.0,1,2251.464842353016,-2.7939677238464355e-06,,20,,32,536870912,1,,3C286,30d29m39.84s,13h31m26.736s,6,18.253611008,58692.83219907407,0.0,spliced_blc4041424344454647_guppi_58692_71902_3C286_0064.gpuspec.0000.fil
246,246,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,3C48,33d09m33.48s,1h37m45.552s,6,0.0003495253333333333,58744.13449074074,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58744_11620_3C48_0064.gpuspec.0001.fil
247,247,0.0,1,2251.4634132385254,-0.00286102294921875,,20,,32,524288,1,,3C286,30d29m39.84s,13h31m26.736s,6,1.0737418239999998,58692.83219907407,0.0,spliced_blc4041424344454647_guppi_58692_71902_3C286_0064.gpuspec.0002.fil
248,248,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C48,33d09m33.48s,1h37m45.552s,6,1.0737418239999998,58744.13449074074,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58744_11620_3C48_0064.gpuspec.0002.fil
249,249,0.0,1,2251.28173828125,-0.3662109375,0.0,10,0.0,8,4096,1,,3C286,30d29m39.84s,13h31m26.736s,6,0.0003495253333333333,58692.83219907407,0.0,spliced_blc4041424344454647_guppi_58692_71902_3C286_0064.gpuspec.8.0001.fil
250,250,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,PSR_B2021+51,51d54m49.68s,20h22m49.8s,6,18.253611008,58642.30616898147,0.0,spliced_blc30313233343536o7o0414243444546o7o0515253545556o7o061626364656667_guppi_58642_26453_PSR_B2021+51_0090.gpuspec.0000.fil
251,251,0.0,1,11251.464842353014,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C48,34d09m07.56s,1h37m36.84s,6,18.253611008,58779.254131944435,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58779_21957_3C48_0033.gpuspec.0000.fil
252,252,0.0,1,11251.463413238524,-0.00286102294921875,,20,,32,1310720,1,,3C48,34d09m07.56s,1h37m36.84s,6,1.0737418239999998,58779.254131944435,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58779_21957_3C48_0033.gpuspec.0002.fil
253,253,0.0,1,11251.28173828125,-0.3662109375,0.0,10,0.0,8,10240,1,,3C48,34d09m07.56s,1h37m36.84s,6,0.0003495253333333333,58779.254131944435,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58779_21957_3C48_0033.gpuspec.8.0001.fil
254,254,0.0,1,2251.28173828125,-0.3662109375,0.0,10,0.0,8,4096,1,,3C286,31d29m48.12s,13h31m14.28s,6,0.0003495253333333333,58692.83384259259,0.0,spliced_blc4041424344454647_guppi_58692_72044_3C286_0065.gpuspec.8.0001.fil
255,255,0.0,1,8438.96484375,-0.3662109375,,20,,32,13312,1,,PSR_B2021+51,51d54m50.4s,20h22m49.8s,6,0.000349525333333333,58921.340625,0.0,spliced_blc10111213141516o7o0212223242526o7o03132343536o7o041424344454647_guppi_58921_29430_PSR_B2021+51_0010.rawspec.0001.fil
256,256,0.0,1,8438.96484375,-0.00286102294921875,,20,,32,1703936,1,,PSR_B2021+51,51d54m50.4s,20h22m49.8s,6,1.073741823999999,58921.340625,0.0,spliced_blc10111213141516o7o0212223242526o7o03132343536o7o041424344454647_guppi_58921_29430_PSR_B2021+51_0010.rawspec.0002.fil
257,257,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,PSR_B0355+54,54d13m13.08s,3h58m53.832s,6,0.0003495253333333333,58702.257002314815,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58702_22205_PSR_B0355+54_0041.gpuspec.0001.fil
258,258,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,PSR_B0355+54,54d13m13.08s,3h58m53.832s,6,1.0737418239999998,58702.257002314815,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58702_22205_PSR_B0355+54_0041.gpuspec.0002.fil
259,259,0.0,1,3151.4648423530157,-2.7939677238464355e-06,,20,,32,536870912,1,,PSR_B1133+16,15d51m03.96s,11h36m03.456s,6,18.253611008,58538.31916666668,0.0,spliced_blc4041424344454647_guppi_58538_27576_PSR_B1133+16_0010.gpuspec.0000.fil
260,260,0.0,1,8438.964842353016,-2.7939677238464355e-06,,20,,32,1744830464,1,,3C48,34d09m19.08s,1h37m44.808s,6,18.253611008,58744.13619212963,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58744_11767_3C48_0065.gpuspec.0000.fil
261,261,0.0,1,11251.464842353014,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C286,31d30m19.8s,13h31m06.36s,6,18.253611008,58616.30480324074,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58616_26335_3C286_0104.gpuspec.0000.fil
262,262,0.0,1,8438.96484375,-0.3662109375,0.0,10,0.0,8,13312,1,,PSR_B2021+51,51d54m50.4s,20h22m49.8s,6,0.000349525333333333,58921.340625,0.0,spliced_blc10111213141516o7o0212223242526o7o03132343536o7o041424344454647_guppi_58921_29430_PSR_B2021+51_0010.rawspec.8.0001.fil
263,263,0.0,1,8438.78173828125,-0.3662109375,0.0,10,0.0,8,13312,1,,PSR_B0355+54,54d13m13.08s,3h58m53.832s,6,0.0003495253333333333,58702.257002314815,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58702_22205_PSR_B0355+54_0041.gpuspec.8.0001.fil
264,264,0.0,1,3151.28173828125,-0.3662109375,,20,,32,4096,1,,PSR_B1133+16,15d51m03.96s,11h36m03.456s,6,0.0003495253333333333,58538.31916666668,0.0,spliced_blc4041424344454647_guppi_58538_27576_PSR_B1133+16_0010.gpuspec.0001.fil
265,265,0.0,1,3151.463413238525,-0.00286102294921875,,20,,32,524288,1,,PSR_B1133+16,15d51m03.96s,11h36m03.456s,6,1.0737418239999998,58538.31916666668,0.0,spliced_blc4041424344454647_guppi_58538_27576_PSR_B1133+16_0010.gpuspec.0002.fil
266,266,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,3C48,34d09m19.08s,1h37m44.808s,6,0.0003495253333333333,58744.13619212963,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58744_11767_3C48_0065.gpuspec.0001.fil
267,267,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,3C48,34d09m19.08s,1h37m44.808s,6,1.0737418239999998,58744.13619212963,0.0,spliced_blc40414243444546o7o0515253545556o7o0616263646566o7o071727374757677_guppi_58744_11767_3C48_0065.gpuspec.0002.fil
268,268,0.0,1,3151.28173828125,-0.3662109375,0.0,10,0.0,8,4096,1,,PSR_B1133+16,15d51m03.96s,11h36m03.456s,6,0.0003495253333333333,58538.31916666668,0.0,spliced_blc4041424344454647_guppi_58538_27576_PSR_B1133+16_0010.gpuspec.8.0001.fil
269,269,0.0,1,11251.28173828125,-0.3662109375,,20,,32,10240,1,,3C286,31d30m19.8s,13h31m06.36s,6,0.0003495253333333333,58616.30480324074,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58616_26335_3C286_0104.gpuspec.0001.fil
270,270,0.0,1,11251.463413238524,-0.00286102294921875,,20,,32,1310720,1,,3C286,31d30m19.8s,13h31m06.36s,6,1.0737418239999998,58616.30480324074,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58616_26335_3C286_0104.gpuspec.0002.fil
271,271,0.0,1,11251.464842353014,-2.7939677238464355e-06,,20,,32,1342177280,1,,3C48,34d09m34.56s,1h37m41.256s,6,18.253611008,58779.25564814815,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58779_22088_3C48_0034.gpuspec.0000.fil
272,272,0.0,1,11251.463413238524,-0.00286102294921875,,20,,32,1310720,1,,3C48,34d09m34.56s,1h37m41.256s,6,1.0737418239999998,58779.25564814815,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58779_22088_3C48_0034.gpuspec.0002.fil
273,273,0.0,1,2251.464842353016,-2.7939677238464355e-06,,20,,32,536870912,1,,PSR_B1133+16,15d51m01.8s,11h36m03.096s,6,18.253611008,58692.83699074074,0.0,spliced_blc4041424344454647_guppi_58692_72316_PSR_B1133+16_0066.gpuspec.0000.fil
274,274,0.0,1,11251.28173828125,-0.3662109375,0.0,10,0.0,8,10240,1,,3C48,34d09m34.56s,1h37m41.256s,6,0.0003495253333333333,58779.25564814815,0.0,spliced_blc40414243444546o7o0515253545556o7o061626364656667_guppi_58779_22088_3C48_0034.gpuspec.8.0001.fil
275,275,0.0,1,8438.78173828125,-0.3662109375,,20,,32,13312,1,,PSR_B2021+51,51d54m49.68s,20h22m49.8s,6,0.0003495253333333333,58642.30616898147,0.0,spliced_blc30313233343536o7o0414243444546o7o0515253545556o7o061626364656667_guppi_58642_26453_PSR_B2021+51_0090.gpuspec.0001.fil
276,276,0.0,1,2251.464842353016,-2.7939677238464355e-06,,20,,32,536870912,1,,DIAG_PSR_B2016+28,10d59m29.04s,20h18m03.864s,6,18.253611008,58701.17215277777,0.0,spliced_blc4041424344454647_guppi_58701_14874_DIAG_PSR_B2016+28_0015.gpuspec.0000.fil
277,277,0.0,1,8438.963413238525,-0.00286102294921875,,20,,32,1703936,1,,PSR_B2021+51,51d54m49.68s,20h22m49.8s,6,1.0737418239999998,58642.30616898147,0.0,spliced_blc30313233343536o7o0414243444546o7o0515253545556o7o061626364656667_guppi_58642_26453_PSR_B2021+51_0090.gpuspec.0002.fil
278,278,0.0,1,2251.28173828125,-0.3662109375,,20,,32,4096,1,,DIAG_PSR_B2016+28,10d59m29.04s,20h18m03.864s,6,0.0003495253333333333,58701.17215277777,0.0,spliced_blc4041424344454647_guppi_58701_14874_DIAG_PSR_B2016+28_0015.gpuspec.0001.fil
